2023-05-23T21:10:48.740472,addTopping,INSERT,Topping inserted successfully: D5
2023-05-23T21:10:48.742466600,addTopping,INSERT,Topping inserted successfully: D6
2023-05-23T21:11:28.927883500,getCustomerByNameAndPassword,SELECT,Customer not found with user admin
2023-05-23T21:11:28.932870700,getEmployeeUd,SELECT,Retrieved employee with ID: 1
2023-05-23T21:11:28.937522700,getEmployeeByNameAndPassword,SELECT,Retrieved employee with username admin
2023-05-23T21:11:35.143623800,getCustomerIdByUsername,SELECT,Retrieved customer ID with username user
2023-05-23T21:11:35.145589700,getCustomerById,SELECT,Retrieved customer with ID 1
2023-05-23T21:11:41.610554100,deleteCustomer,DELETE,Deleted customer with ID 1
2023-05-23T21:11:41.613907,addEmployee,INSERT,Added new employee: user
2023-05-23T21:11:46.924755100,getEmployeeIdByUsername,SELECT,Employee with username user1 not found
2023-05-23T21:11:49.331874600,getEmployeeIdByUsername,SELECT,Employee with username user2 not found
2023-05-23T21:12:11.529996900,connect,getConnection,A connection to the MySQL database established successfully!
2023-05-23T21:12:11.585848100,initTables,CREATE,Tables created successfully!
2023-05-23T21:12:11.585848100,initTables,UPDATE,Default values inserted successfully!
2023-05-23T21:12:11.629731300,addPizza,INSERT,Added pizza with ID: 1
2023-05-23T21:12:11.631725800,addPizza,INSERT,Added pizza with ID: 2
2023-05-23T21:12:11.633720400,addPizza,INSERT,Added pizza with ID: 3
2023-05-23T21:12:11.635714800,addPizza,INSERT,Added pizza with ID: 4
2023-05-23T21:12:11.637708400,addPizza,INSERT,Added pizza with ID: 5
2023-05-23T21:12:11.646686100,addDrink,INSERT,Drink inserted successfully: 1
2023-05-23T21:12:11.648680,addDrink,INSERT,Drink inserted successfully: 2
2023-05-23T21:12:11.649676900,addDrink,INSERT,Drink inserted successfully: 3
2023-05-23T21:12:11.651672100,addDrink,INSERT,Drink inserted successfully: 4
2023-05-23T21:12:11.655661600,addTopping,INSERT,Topping inserted successfully: P1
2023-05-23T21:12:11.657655500,addTopping,INSERT,Topping inserted successfully: P2
2023-05-23T21:12:11.659652400,addTopping,INSERT,Topping inserted successfully: P3
2023-05-23T21:12:11.660647800,addTopping,INSERT,Topping inserted successfully: P4
2023-05-23T21:12:11.662642600,addTopping,INSERT,Topping inserted successfully: P5
2023-05-23T21:12:11.664637500,addTopping,INSERT,Topping inserted successfully: P6
2023-05-23T21:12:11.666632300,addTopping,INSERT,Topping inserted successfully: P7
2023-05-23T21:12:11.668627600,addTopping,INSERT,Topping inserted successfully: P8
2023-05-23T21:12:11.670620300,addTopping,INSERT,Topping inserted successfully: P9
2023-05-23T21:12:11.672615200,addTopping,INSERT,Topping inserted successfully: P10
2023-05-23T21:12:11.673613900,addTopping,INSERT,Topping inserted successfully: D1
2023-05-23T21:12:11.675608100,addTopping,INSERT,Topping inserted successfully: D2
2023-05-23T21:12:11.677602800,addTopping,INSERT,Topping inserted successfully: D3
2023-05-23T21:12:11.679596600,addTopping,INSERT,Topping inserted successfully: D4
2023-05-23T21:12:11.681592300,addTopping,INSERT,Topping inserted successfully: D5
2023-05-23T21:12:11.683586500,addTopping,INSERT,Topping inserted successfully: D6
2023-05-23T21:12:17.211811700,getCustomerByNameAndPassword,SELECT,Customer not found with user admin
2023-05-23T21:12:17.215802200,getEmployeeUd,SELECT,Retrieved employee with ID: 1
2023-05-23T21:12:17.219791400,getEmployeeByNameAndPassword,SELECT,Retrieved employee with username admin
2023-05-23T21:12:21.946739600,getEmployeeIdByUsername,SELECT,Employee with username user1 not found
2023-05-23T21:12:28.674653600,getEmployeeIdByUsername,SELECT,Retrieved employee ID with username user
2023-05-23T21:12:28.676651900,getEmployeeUd,SELECT,Retrieved employee with ID: 2
2023-05-23T21:12:49.924604900,getEmployeeIdByUsername,SELECT,Retrieved employee ID with username user
2023-05-23T21:12:49.926599200,getEmployeeUd,SELECT,Retrieved employee with ID: 2
2023-05-23T21:13:41.498008,disconnect,close(),The connection to the database closed successfully!
2023-05-23T21:29:49.474857200,connect,getConnection,A connection to the MySQL database established successfully!
2023-05-23T21:29:49.532701300,initTables,CREATE,Tables created successfully!
2023-05-23T21:29:49.533699200,initTables,UPDATE,Default values inserted successfully!
2023-05-23T21:29:49.593539100,addPizza,INSERT,Added pizza with ID: 1
2023-05-23T21:29:49.595532800,addPizza,INSERT,Added pizza with ID: 2
2023-05-23T21:29:49.598525600,addPizza,INSERT,Added pizza with ID: 3
2023-05-23T21:29:49.600519900,addPizza,INSERT,Added pizza with ID: 4
2023-05-23T21:29:49.602515600,addPizza,INSERT,Added pizza with ID: 5
2023-05-23T21:29:49.611491800,addDrink,INSERT,Drink inserted successfully: 1
2023-05-23T21:29:49.613485800,addDrink,INSERT,Drink inserted successfully: 2
2023-05-23T21:29:49.615480600,addDrink,INSERT,Drink inserted successfully: 3
2023-05-23T21:29:49.617491100,addDrink,INSERT,Drink inserted successfully: 4
2023-05-23T21:29:49.621466200,addTopping,INSERT,Topping inserted successfully: P1
2023-05-23T21:29:49.623458800,addTopping,INSERT,Topping inserted successfully: P2
2023-05-23T21:29:49.626451200,addTopping,INSERT,Topping inserted successfully: P3
2023-05-23T21:29:49.627449600,addTopping,INSERT,Topping inserted successfully: P4
2023-05-23T21:29:49.629442600,addTopping,INSERT,Topping inserted successfully: P5
2023-05-23T21:29:49.631437900,addTopping,INSERT,Topping inserted successfully: P6
2023-05-23T21:29:49.633432600,addTopping,INSERT,Topping inserted successfully: P7
2023-05-23T21:29:49.635427,addTopping,INSERT,Topping inserted successfully: P8
2023-05-23T21:29:49.637421700,addTopping,INSERT,Topping inserted successfully: P9
2023-05-23T21:29:49.639416700,addTopping,INSERT,Topping inserted successfully: P10
2023-05-23T21:29:49.641412600,addTopping,INSERT,Topping inserted successfully: D1
2023-05-23T21:29:49.643407300,addTopping,INSERT,Topping inserted successfully: D2
2023-05-23T21:29:49.645400300,addTopping,INSERT,Topping inserted successfully: D3
2023-05-23T21:29:49.647395700,addTopping,INSERT,Topping inserted successfully: D4
2023-05-23T21:29:49.649392200,addTopping,INSERT,Topping inserted successfully: D5
2023-05-23T21:29:49.651384100,addTopping,INSERT,Topping inserted successfully: D6
2023-05-23T21:29:54.367515600,getCustomerByNameAndPassword,SELECT,Customer not found with user admin
2023-05-23T21:29:54.372502800,getEmployeeUd,SELECT,Retrieved employee with ID: 1
2023-05-23T21:29:54.376503,getEmployeeByNameAndPassword,SELECT,Retrieved employee with username admin
2023-05-23T21:30:07.607575500,getEmployeeIdByUsername,SELECT,Retrieved employee ID with username user
2023-05-23T21:30:07.610567700,getEmployeeUd,SELECT,Retrieved employee with ID: 2
2023-05-23T21:30:46.259135500,getEmployeeIdByUsername,SELECT,Retrieved employee ID with username user
2023-05-23T21:30:46.261130,getEmployeeUd,SELECT,Retrieved employee with ID: 2
2023-05-23T21:30:48.471258,deleteEmployee,DELETE,Deleted employee with ID 2
2023-05-23T21:35:04.821845700,connect,getConnection,A connection to the MySQL database established successfully!
2023-05-23T21:35:04.865727300,initTables,CREATE,Tables created successfully!
2023-05-23T21:35:04.865727300,initTables,UPDATE,Default values inserted successfully!
2023-05-23T21:35:04.906619800,addPizza,INSERT,Added pizza with ID: 1
2023-05-23T21:35:04.908615200,addPizza,INSERT,Added pizza with ID: 2
2023-05-23T21:35:04.910608,addPizza,INSERT,Added pizza with ID: 3
2023-05-23T21:35:04.911605,addPizza,INSERT,Added pizza with ID: 4
2023-05-23T21:35:04.913599500,addPizza,INSERT,Added pizza with ID: 5
2023-05-23T21:35:04.921578400,addDrink,INSERT,Drink inserted successfully: 1
2023-05-23T21:35:04.923573400,addDrink,INSERT,Drink inserted successfully: 2
2023-05-23T21:35:04.925569500,addDrink,INSERT,Drink inserted successfully: 3
2023-05-23T21:35:04.927563500,addDrink,INSERT,Drink inserted successfully: 4
2023-05-23T21:35:04.930556100,addTopping,INSERT,Topping inserted successfully: P1
2023-05-23T21:35:04.932550400,addTopping,INSERT,Topping inserted successfully: P2
2023-05-23T21:35:04.934544,addTopping,INSERT,Topping inserted successfully: P3
2023-05-23T21:35:04.936538500,addTopping,INSERT,Topping inserted successfully: P4
2023-05-23T21:35:04.937536800,addTopping,INSERT,Topping inserted successfully: P5
2023-05-23T21:35:04.939530300,addTopping,INSERT,Topping inserted successfully: P6
2023-05-23T21:35:04.941526,addTopping,INSERT,Topping inserted successfully: P7
2023-05-23T21:35:04.943520900,addTopping,INSERT,Topping inserted successfully: P8
2023-05-23T21:35:04.944517800,addTopping,INSERT,Topping inserted successfully: P9
2023-05-23T21:35:04.946513400,addTopping,INSERT,Topping inserted successfully: P10
2023-05-23T21:35:04.947511,addTopping,INSERT,Topping inserted successfully: D1
2023-05-23T21:35:04.949504400,addTopping,INSERT,Topping inserted successfully: D2
2023-05-23T21:35:04.950501900,addTopping,INSERT,Topping inserted successfully: D3
